"GAME_ID","GAME_DATE","SEASON_TYPE","MATCHUP","HOME_TEAM","AWAY_TEAM","HOME_PTS","AWAY_PTS","nh","j3210","j45"
"0020800136",2008-11-15,"Regular Season","POR @ MIN","Minnesota Timberwolves","Portland Trail Blazers",83,88,"j3210",-3,4
"0020800136",2008-11-15,"Regular Season","POR @ MIN","Minnesota Timberwolves","Portland Trail Blazers",83,88,"j45",-6,0
"0020800137",2008-11-15,"Regular Season","IND @ CHI","Chicago Bulls","Indiana Pacers",104,91,"j3210",11,-1
"0020800137",2008-11-15,"Regular Season","IND @ CHI","Chicago Bulls","Indiana Pacers",104,91,"j45",4,-1
"0020800138",2008-11-15,"Regular Season","NOH @ HOU","Houston Rockets","New Orleans Hornets",91,82,"j3210",-1,5
"0020800138",2008-11-15,"Regular Season","NOH @ HOU","Houston Rockets","New Orleans Hornets",91,82,"j45",-2,7
"0020800139",2008-11-15,"Regular Season","BOS @ MIL","Milwaukee Bucks","Boston Celtics",97,102,"j3210",-2,-2
"0020800139",2008-11-15,"Regular Season","BOS @ MIL","Milwaukee Bucks","Boston Celtics",97,102,"j45",2,1
"0020800140",2008-11-16,"Regular Season","MIA @ TOR","Toronto Raptors","Miami Heat",107,96,"j3210",10,-4
"0020800140",2008-11-16,"Regular Season","MIA @ TOR","Toronto Raptors","Miami Heat",107,96,"j45",-1,6
"0020800143",2008-11-16,"Regular Season","MIN @ DEN","Denver Nuggets","Minnesota Timberwolves",90,84,"j3210",-1,-1
"0020800143",2008-11-16,"Regular Season","MIN @ DEN","Denver Nuggets","Minnesota Timberwolves",90,84,"j45",13,-5
"0020800144",2008-11-16,"Regular Season","DET @ PHX","Phoenix Suns","Detroit Pistons",104,86,"j3210",2,4
"0020800144",2008-11-16,"Regular Season","DET @ PHX","Phoenix Suns","Detroit Pistons",104,86,"j45",13,-1
"0020800145",2008-11-16,"Regular Season","SAS @ SAC","Sacramento Kings","San Antonio Spurs",88,90,"j3210",-7,-3
"0020800145",2008-11-16,"Regular Season","SAS @ SAC","Sacramento Kings","San Antonio Spurs",88,90,"j45",7,1
"0020800146",2008-11-17,"Regular Season","HOU @ OKC","Oklahoma City Thunder","Houston Rockets",89,100,"j3210",7,-3
"0020800146",2008-11-17,"Regular Season","HOU @ OKC","Oklahoma City Thunder","Houston Rockets",89,100,"j45",4,-19
"0020800150",2008-11-18,"Regular Season","ATL @ IND","Indiana Pacers","Atlanta Hawks",113,96,"j3210",1,-2
"0020800150",2008-11-18,"Regular Season","ATL @ IND","Indiana Pacers","Atlanta Hawks",113,96,"j45",11,7
"0020800151",2008-11-18,"Regular Season","TOR @ ORL","Orlando Magic","Toronto Raptors",103,90,"j3210",-4,-1
"0020800151",2008-11-18,"Regular Season","TOR @ ORL","Orlando Magic","Toronto Raptors",103,90,"j45",9,9
"0020800153",2008-11-18,"Regular Season","NYK @ BOS","Boston Celtics","New York Knicks",110,101,"j3210",6,6
"0020800153",2008-11-18,"Regular Season","NYK @ BOS","Boston Celtics","New York Knicks",110,101,"j45",-10,9
"0020800154",2008-11-18,"Regular Season","CLE @ NJN","New Jersey Nets","Cleveland Cavaliers",82,106,"j3210",-12,-7
"0020800154",2008-11-18,"Regular Season","CLE @ NJN","New Jersey Nets","Cleveland Cavaliers",82,106,"j45",5,-10
"0020800155",2008-11-18,"Regular Season","SAC @ MEM","Memphis Grizzlies","Sacramento Kings",109,94,"j3210",1,8
"0020800155",2008-11-18,"Regular Season","SAC @ MEM","Memphis Grizzlies","Sacramento Kings",109,94,"j45",-1,7
"0020800156",2008-11-18,"Regular Season","MIL @ DEN","Denver Nuggets","Milwaukee Bucks",114,105,"j3210",5,3
"0020800156",2008-11-18,"Regular Season","MIL @ DEN","Denver Nuggets","Milwaukee Bucks",114,105,"j45",-2,3
"0020800157",2008-11-18,"Regular Season","POR @ GSW","Golden State Warriors","Portland Trail Blazers",111,106,"j3210",2,-1
"0020800157",2008-11-18,"Regular Season","POR @ GSW","Golden State Warriors","Portland Trail Blazers",111,106,"j45",3,-2
"0020800159",2008-11-19,"Regular Season","WAS @ ATL","Atlanta Hawks","Washington Wizards",91,87,"j3210",-8,0
"0020800159",2008-11-19,"Regular Season","WAS @ ATL","Atlanta Hawks","Washington Wizards",91,87,"j45",13,-1
"0020800160",2008-11-19,"Regular Season","CLE @ DET","Detroit Pistons","Cleveland Cavaliers",96,89,"j3210",0,9
"0020800160",2008-11-19,"Regular Season","CLE @ DET","Detroit Pistons","Cleveland Cavaliers",96,89,"j45",-10,8
"0020800161",2008-11-19,"Regular Season","TOR @ MIA","Miami Heat","Toronto Raptors",95,101,"j3210",16,-2
"0020800161",2008-11-19,"Regular Season","TOR @ MIA","Miami Heat","Toronto Raptors",95,101,"j45",-3,-17
"0020800163",2008-11-19,"Regular Season","PHI @ MIN","Minnesota Timberwolves","Philadelphia 76ers",102,96,"j3210",3,1
"0020800163",2008-11-19,"Regular Season","PHI @ MIN","Minnesota Timberwolves","Philadelphia 76ers",102,96,"j45",6,-4
"0020800164",2008-11-19,"Regular Season","SAC @ NOH","New Orleans Hornets","Sacramento Kings",96,105,"j3210",-11,1
"0020800164",2008-11-19,"Regular Season","SAC @ NOH","New Orleans Hornets","Sacramento Kings",96,105,"j45",2,-1
"0020800166",2008-11-19,"Regular Season","DEN @ SAS","San Antonio Spurs","Denver Nuggets",81,91,"j3210",1,-6
"0020800166",2008-11-19,"Regular Season","DEN @ SAS","San Antonio Spurs","Denver Nuggets",81,91,"j45",1,-6
"0020800168",2008-11-19,"Regular Season","CHI @ POR","Portland Trail Blazers","Chicago Bulls",116,74,"j3210",12,5
"0020800168",2008-11-19,"Regular Season","CHI @ POR","Portland Trail Blazers","Chicago Bulls",116,74,"j45",3,22
"0020800169",2008-11-20,"Regular Season","DET @ BOS","Boston Celtics","Detroit Pistons",98,80,"j3210",16,-3
"0020800169",2008-11-20,"Regular Season","DET @ BOS","Boston Celtics","Detroit Pistons",98,80,"j45",6,-1
"0020800170",2008-11-20,"Regular Season","LAL @ PHX","Phoenix Suns","Los Angeles Lakers",92,105,"j3210",-6,0
"0020800170",2008-11-20,"Regular Season","LAL @ PHX","Phoenix Suns","Los Angeles Lakers",92,105,"j45",-2,-5
"0020800172",2008-11-21,"Regular Season","LAC @ PHI","Philadelphia 76ers","Los Angeles Clippers",89,88,"j3210",-12,6
"0020800172",2008-11-21,"Regular Season","LAC @ PHI","Philadelphia 76ers","Los Angeles Clippers",89,88,"j45",1,8
"0020800174",2008-11-21,"Regular Season","HOU @ WAS","Washington Wizards","Houston Rockets",91,103,"j3210",8,-11
"0020800174",2008-11-21,"Regular Season","HOU @ WAS","Washington Wizards","Houston Rockets",91,103,"j45",-9,0
"0020800175",2008-11-21,"Regular Season","CHA @ ATL","Atlanta Hawks","Charlotte Bobcats",88,83,"j3210",3,0
"0020800175",2008-11-21,"Regular Season","CHA @ ATL","Atlanta Hawks","Charlotte Bobcats",88,83,"j45",8,-6
"0020800176",2008-11-21,"Regular Season","BOS @ MIN","Minnesota Timberwolves","Boston Celtics",78,95,"j3210",-5,-8
"0020800176",2008-11-21,"Regular Season","BOS @ MIN","Minnesota Timberwolves","Boston Celtics",78,95,"j45",2,-8
"0020800177",2008-11-21,"Regular Season","MEM @ DAL","Dallas Mavericks","Memphis Grizzlies",91,76,"j3210",-2,-4
"0020800177",2008-11-21,"Regular Season","MEM @ DAL","Dallas Mavericks","Memphis Grizzlies",91,76,"j45",7,14
"0020800178",2008-11-21,"Regular Season","NYK @ MIL","Milwaukee Bucks","New York Knicks",104,87,"j3210",-9,18
"0020800178",2008-11-21,"Regular Season","NYK @ MIL","Milwaukee Bucks","New York Knicks",104,87,"j45",1,11
"0020800179",2008-11-21,"Regular Season","UTA @ SAS","San Antonio Spurs","Utah Jazz",119,94,"j3210",22,-3
"0020800179",2008-11-21,"Regular Season","UTA @ SAS","San Antonio Spurs","Utah Jazz",119,94,"j45",8,-2
"0020800180",2008-11-21,"Regular Season","NOH @ OKC","Oklahoma City Thunder","New Orleans Hornets",80,105,"j3210",-10,-5
"0020800180",2008-11-21,"Regular Season","NOH @ OKC","Oklahoma City Thunder","New Orleans Hornets",80,105,"j45",-6,-4
"0020800181",2008-11-21,"Regular Season","POR @ SAC","Sacramento Kings","Portland Trail Blazers",96,117,"j3210",1,-5
"0020800181",2008-11-21,"Regular Season","POR @ SAC","Sacramento Kings","Portland Trail Blazers",96,117,"j45",-5,-12
"0020800182",2008-11-21,"Regular Season","CHI @ GSW","Golden State Warriors","Chicago Bulls",110,115,"j3210",-6,0
"0020800182",2008-11-21,"Regular Season","CHI @ GSW","Golden State Warriors","Chicago Bulls",110,115,"j45",-4,7
"0020800184",2008-11-22,"Regular Season","MIL @ CHA","Charlotte Bobcats","Milwaukee Bucks",74,79,"j3210",-15,-1
"0020800184",2008-11-22,"Regular Season","MIL @ CHA","Charlotte Bobcats","Milwaukee Bucks",74,79,"j45",6,5
"0020800185",2008-11-22,"Regular Season","HOU @ ORL","Orlando Magic","Houston Rockets",95,100,"j3210",0,6
"0020800185",2008-11-22,"Regular Season","HOU @ ORL","Orlando Magic","Houston Rockets",95,100,"j45",-4,-7
"0020800186",2008-11-22,"Regular Season","ATL @ CLE","Cleveland Cavaliers","Atlanta Hawks",110,96,"j3210",0,0
"0020800186",2008-11-22,"Regular Season","ATL @ CLE","Cleveland Cavaliers","Atlanta Hawks",110,96,"j45",-5,19
"0020800187",2008-11-22,"Regular Season","IND @ MIA","Miami Heat","Indiana Pacers",109,100,"j3210",-2,4
"0020800187",2008-11-22,"Regular Season","IND @ MIA","Miami Heat","Indiana Pacers",109,100,"j45",-5,12
"0020800188",2008-11-22,"Regular Season","LAC @ NJN","New Jersey Nets","Los Angeles Clippers",112,95,"j3210",-6,2
"0020800188",2008-11-22,"Regular Season","LAC @ NJN","New Jersey Nets","Los Angeles Clippers",112,95,"j45",1,20
"0020800189",2008-11-22,"Regular Season","WAS @ NYK","New York Knicks","Washington Wizards",122,117,"j3210",-17,4
"0020800189",2008-11-22,"Regular Season","WAS @ NYK","New York Knicks","Washington Wizards",122,117,"j45",-1,19
"0020800190",2008-11-22,"Regular Season","UTA @ MEM","Memphis Grizzlies","Utah Jazz",94,103,"j3210",-9,3
"0020800190",2008-11-22,"Regular Season","UTA @ MEM","Memphis Grizzlies","Utah Jazz",94,103,"j45",7,-10
"0020800192",2008-11-22,"Regular Season","POR @ PHX","Phoenix Suns","Portland Trail Blazers",102,92,"j3210",4,1
"0020800192",2008-11-22,"Regular Season","POR @ PHX","Phoenix Suns","Portland Trail Blazers",102,92,"j45",9,-4
"0020800193",2008-11-23,"Regular Season","BOS @ TOR","Toronto Raptors","Boston Celtics",103,118,"j3210",-1,4
"0020800193",2008-11-23,"Regular Season","BOS @ TOR","Toronto Raptors","Boston Celtics",103,118,"j45",4,-22
"0020800195",2008-11-23,"Regular Season","MIN @ DET","Detroit Pistons","Minnesota Timberwolves",80,106,"j3210",-18,-2
"0020800195",2008-11-23,"Regular Season","MIN @ DET","Detroit Pistons","Minnesota Timberwolves",80,106,"j45",-1,-4
"0020800196",2008-11-23,"Regular Season","CHI @ DEN","Denver Nuggets","Chicago Bulls",114,101,"j3210",7,-4
"0020800196",2008-11-23,"Regular Season","CHI @ DEN","Denver Nuggets","Chicago Bulls",114,101,"j45",0,11
"0020800197",2008-11-23,"Regular Season","SAC @ LAL","Los Angeles Lakers","Sacramento Kings",118,108,"j3210",-6,10
"0020800197",2008-11-23,"Regular Season","SAC @ LAL","Los Angeles Lakers","Sacramento Kings",118,108,"j45",-2,8
"0020800199",2008-11-24,"Regular Season","MIL @ ORL","Orlando Magic","Milwaukee Bucks",108,101,"j3210",0,5
"0020800199",2008-11-24,"Regular Season","MIL @ ORL","Orlando Magic","Milwaukee Bucks",108,101,"j45",-6,8
"0020800200",2008-11-24,"Regular Season","HOU @ MIA","Miami Heat","Houston Rockets",98,107,"j3210",3,1
"0020800200",2008-11-24,"Regular Season","HOU @ MIA","Miami Heat","Houston Rockets",98,107,"j45",-2,-11
"0020800201",2008-11-24,"Regular Season","SAS @ MEM","Memphis Grizzlies","San Antonio Spurs",81,94,"j3210",-8,-4
"0020800201",2008-11-24,"Regular Season","SAS @ MEM","Memphis Grizzlies","San Antonio Spurs",81,94,"j45",2,-3
"0020800202",2008-11-24,"Regular Season","CHI @ UTA","Utah Jazz","Chicago Bulls",100,101,"j3210",-1,-5
"0020800202",2008-11-24,"Regular Season","CHI @ UTA","Utah Jazz","Chicago Bulls",100,101,"j45",0,5
"0020800203",2008-11-24,"Regular Season","SAC @ POR","Portland Trail Blazers","Sacramento Kings",91,90,"j3210",1,17
"0020800203",2008-11-24,"Regular Season","SAC @ POR","Portland Trail Blazers","Sacramento Kings",91,90,"j45",3,-20
"0020800205",2008-11-25,"Regular Season","GSW @ WAS","Washington Wizards","Golden State Warriors",124,100,"j3210",14,1
"0020800205",2008-11-25,"Regular Season","GSW @ WAS","Washington Wizards","Golden State Warriors",124,100,"j45",5,4
"0020800207",2008-11-25,"Regular Season","PHX @ OKC","Oklahoma City Thunder","Phoenix Suns",98,99,"j3210",5,-12
"0020800207",2008-11-25,"Regular Season","PHX @ OKC","Oklahoma City Thunder","Phoenix Suns",98,99,"j45",-3,9
"0020800208",2008-11-25,"Regular Season","IND @ DAL","Dallas Mavericks","Indiana Pacers",109,106,"j3210",-9,4
"0020800208",2008-11-25,"Regular Season","IND @ DAL","Dallas Mavericks","Indiana Pacers",109,106,"j45",-1,9
"0020800209",2008-11-25,"Regular Season","NJN @ LAL","Los Angeles Lakers","New Jersey Nets",120,93,"j3210",18,6
"0020800209",2008-11-25,"Regular Season","NJN @ LAL","Los Angeles Lakers","New Jersey Nets",120,93,"j45",0,3
"0020800210",2008-11-26,"Regular Season","MIL @ ATL","Atlanta Hawks","Milwaukee Bucks",102,96,"j3210",-11,7
"0020800210",2008-11-26,"Regular Season","MIL @ ATL","Atlanta Hawks","Milwaukee Bucks",102,96,"j45",6,6
"0020800211",2008-11-26,"Regular Season","OKC @ CLE","Cleveland Cavaliers","Oklahoma City Thunder",117,82,"j3210",14,5
"0020800211",2008-11-26,"Regular Season","OKC @ CLE","Cleveland Cavaliers","Oklahoma City Thunder",117,82,"j45",-1,17
"0020800213",2008-11-26,"Regular Season","GSW @ BOS","Boston Celtics","Golden State Warriors",119,111,"j3210",0,-6
"0020800213",2008-11-26,"Regular Season","GSW @ BOS","Boston Celtics","Golden State Warriors",119,111,"j45",-6,20
"0020800214",2008-11-26,"Regular Season","ORL @ PHI","Philadelphia 76ers","Orlando Magic",94,96,"j3210",-2,0
"0020800214",2008-11-26,"Regular Season","ORL @ PHI","Philadelphia 76ers","Orlando Magic",94,96,"j45",0,0
"0020800216",2008-11-26,"Regular Season","PHX @ MIN","Minnesota Timberwolves","Phoenix Suns",102,110,"j3210",-8,-8
"0020800216",2008-11-26,"Regular Season","PHX @ MIN","Minnesota Timberwolves","Phoenix Suns",102,110,"j45",4,4
"0020800217",2008-11-26,"Regular Season","IND @ HOU","Houston Rockets","Indiana Pacers",90,91,"j3210",-4,-4
"0020800217",2008-11-26,"Regular Season","IND @ HOU","Houston Rockets","Indiana Pacers",90,91,"j45",-5,12
"0020800219",2008-11-26,"Regular Season","MEM @ UTA","Utah Jazz","Memphis Grizzlies",117,100,"j3210",-6,2
"0020800219",2008-11-26,"Regular Season","MEM @ UTA","Utah Jazz","Memphis Grizzlies",117,100,"j45",16,5
"0020800220",2008-11-26,"Regular Season","MIA @ POR","Portland Trail Blazers","Miami Heat",106,68,"j3210",21,0
"0020800220",2008-11-26,"Regular Season","MIA @ POR","Portland Trail Blazers","Miami Heat",106,68,"j45",6,11
"0020800221",2008-11-26,"Regular Season","NJN @ SAC","Sacramento Kings","New Jersey Nets",114,116,"j3210",-2,-1
"0020800221",2008-11-26,"Regular Season","NJN @ SAC","Sacramento Kings","New Jersey Nets",114,116,"j45",-1,4
"0020800222",2008-11-26,"Regular Season","DEN @ LAC","Los Angeles Clippers","Denver Nuggets",105,106,"j3210",5,3
"0020800222",2008-11-26,"Regular Season","DEN @ LAC","Los Angeles Clippers","Denver Nuggets",105,106,"j45",-2,-7
"0020800223",2008-11-27,"Regular Season","ORL @ WAS","Washington Wizards","Orlando Magic",90,105,"j3210",17,-12
"0020800223",2008-11-27,"Regular Season","ORL @ WAS","Washington Wizards","Orlando Magic",90,105,"j45",-1,-19
"0020800224",2008-11-27,"Regular Season","NOH @ DEN","Denver Nuggets","New Orleans Hornets",101,105,"j3210",9,0
"0020800224",2008-11-27,"Regular Season","NOH @ DEN","Denver Nuggets","New Orleans Hornets",101,105,"j45",-2,-11
"0020800225",2008-11-28,"Regular Season","ATL @ TOR","Toronto Raptors","Atlanta Hawks",93,88,"j3210",17,-2
"0020800225",2008-11-28,"Regular Season","ATL @ TOR","Toronto Raptors","Atlanta Hawks",93,88,"j45",-15,5
"0020800226",2008-11-28,"Regular Season","PHI @ BOS","Boston Celtics","Philadelphia 76ers",102,78,"j3210",1,3
"0020800226",2008-11-28,"Regular Season","PHI @ BOS","Boston Celtics","Philadelphia 76ers",102,78,"j45",14,6
"0020800227",2008-11-28,"Regular Season","GSW @ CLE","Cleveland Cavaliers","Golden State Warriors",112,97,"j3210",-2,5
"0020800227",2008-11-28,"Regular Season","GSW @ CLE","Cleveland Cavaliers","Golden State Warriors",112,97,"j45",11,1
"0020800228",2008-11-28,"Regular Season","MIL @ DET","Detroit Pistons","Milwaukee Bucks",107,97,"j3210",12,1
"0020800228",2008-11-28,"Regular Season","MIL @ DET","Detroit Pistons","Milwaukee Bucks",107,97,"j45",0,-3
"0020800229",2008-11-28,"Regular Season","CHA @ IND","Indiana Pacers","Charlotte Bobcats",108,115,"j3210",-5,-6
"0020800229",2008-11-28,"Regular Season","CHA @ IND","Indiana Pacers","Charlotte Bobcats",108,115,"j45",3,8
"0020800230",2008-11-28,"Regular Season","MIN @ OKC","Oklahoma City Thunder","Minnesota Timberwolves",103,105,"j3210",0,5
"0020800230",2008-11-28,"Regular Season","MIN @ OKC","Oklahoma City Thunder","Minnesota Timberwolves",103,105,"j45",4,-11
"0020800233",2008-11-28,"Regular Season","SAC @ UTA","Utah Jazz","Sacramento Kings",120,94,"j3210",7,0
"0020800233",2008-11-28,"Regular Season","SAC @ UTA","Utah Jazz","Sacramento Kings",120,94,"j45",7,12
"0020800234",2008-11-28,"Regular Season","NOH @ POR","Portland Trail Blazers","New Orleans Hornets",101,86,"j3210",9,0
"0020800234",2008-11-28,"Regular Season","NOH @ POR","Portland Trail Blazers","New Orleans Hornets",101,86,"j45",2,4
"0020800235",2008-11-28,"Regular Season","DAL @ LAL","Los Angeles Lakers","Dallas Mavericks",114,107,"j3210",4,1
"0020800235",2008-11-28,"Regular Season","DAL @ LAL","Los Angeles Lakers","Dallas Mavericks",114,107,"j45",11,-9
"0020800236",2008-11-29,"Regular Season","BOS @ CHA","Charlotte Bobcats","Boston Celtics",84,89,"j3210",-4,6
"0020800236",2008-11-29,"Regular Season","BOS @ CHA","Charlotte Bobcats","Boston Celtics",84,89,"j45",-1,-6
"0020800238",2008-11-29,"Regular Season","ATL @ WAS","Washington Wizards","Atlanta Hawks",98,102,"j3210",8,3
"0020800238",2008-11-29,"Regular Season","ATL @ WAS","Washington Wizards","Atlanta Hawks",98,102,"j45",0,-15
"0020800239",2008-11-29,"Regular Season","GSW @ NYK","New York Knicks","Golden State Warriors",138,125,"j3210",-2,10
"0020800239",2008-11-29,"Regular Season","GSW @ NYK","New York Knicks","Golden State Warriors",138,125,"j45",-4,9
"0020800240",2008-11-29,"Regular Season","OKC @ MEM","Memphis Grizzlies","Oklahoma City Thunder",103,111,"j3210",-9,0
"0020800240",2008-11-29,"Regular Season","OKC @ MEM","Memphis Grizzlies","Oklahoma City Thunder",103,111,"j45",5,-4
"0020800241",2008-11-29,"Regular Season","DEN @ MIN","Minnesota Timberwolves","Denver Nuggets",97,106,"j3210",5,-8
"0020800241",2008-11-29,"Regular Season","DEN @ MIN","Minnesota Timberwolves","Denver Nuggets",97,106,"j45",0,-6
"0020800242",2008-11-29,"Regular Season","SAS @ HOU","Houston Rockets","San Antonio Spurs",103,84,"j3210",13,-2
"0020800242",2008-11-29,"Regular Season","SAS @ HOU","Houston Rockets","San Antonio Spurs",103,84,"j45",2,6
"0020800244",2008-11-29,"Regular Season","NJN @ UTA","Utah Jazz","New Jersey Nets",88,105,"j3210",-5,1
"0020800244",2008-11-29,"Regular Season","NJN @ UTA","Utah Jazz","New Jersey Nets",88,105,"j45",-2,-11
"0020800245",2008-11-29,"Regular Season","DAL @ SAC","Sacramento Kings","Dallas Mavericks",78,101,"j3210",-19,0
"0020800245",2008-11-29,"Regular Season","DAL @ SAC","Sacramento Kings","Dallas Mavericks",78,101,"j45",4,-8
"0020800246",2008-11-29,"Regular Season","MIA @ LAC","Los Angeles Clippers","Miami Heat",97,96,"j3210",-6,1
"0020800246",2008-11-29,"Regular Season","MIA @ LAC","Los Angeles Clippers","Miami Heat",97,96,"j45",4,2
"0020800247",2008-11-30,"Regular Season","POR @ DET","Detroit Pistons","Portland Trail Blazers",85,96,"j3210",22,-10
"0020800247",2008-11-30,"Regular Season","POR @ DET","Detroit Pistons","Portland Trail Blazers",85,96,"j45",-4,-19
"0020800248",2008-11-30,"Regular Season","CHI @ PHI","Philadelphia 76ers","Chicago Bulls",92,103,"j3210",-10,-1
"0020800248",2008-11-30,"Regular Season","CHI @ PHI","Philadelphia 76ers","Chicago Bulls",92,103,"j45",2,-2
"0020800249",2008-11-30,"Regular Season","HOU @ DEN","Denver Nuggets","Houston Rockets",104,94,"j3210",-1,8
"0020800249",2008-11-30,"Regular Season","HOU @ DEN","Denver Nuggets","Houston Rockets",104,94,"j45",1,2
"0020800250",2008-11-30,"Regular Season","NJN @ PHX","Phoenix Suns","New Jersey Nets",109,117,"j3210",-10,-2
"0020800250",2008-11-30,"Regular Season","NJN @ PHX","Phoenix Suns","New Jersey Nets",109,117,"j45",4,0
"0020800253",2008-12-01,"Regular Season","ORL @ BOS","Boston Celtics","Orlando Magic",107,88,"j3210",11,-12
"0020800253",2008-12-01,"Regular Season","ORL @ BOS","Boston Celtics","Orlando Magic",107,88,"j45",-2,22
"0020800254",2008-12-01,"Regular Season","MIA @ GSW","Golden State Warriors","Miami Heat",129,130,"j3210",2,0
"0020800254",2008-12-01,"Regular Season","MIA @ GSW","Golden State Warriors","Miami Heat",129,130,"j45",0,-2
"0020800255",2008-12-02,"Regular Season","LAL @ IND","Indiana Pacers","Los Angeles Lakers",118,117,"j3210",-1,-7
"0020800255",2008-12-02,"Regular Season","LAL @ IND","Indiana Pacers","Los Angeles Lakers",118,117,"j45",-2,11
"0020800256",2008-12-02,"Regular Season","WAS @ NJN","New Jersey Nets","Washington Wizards",88,108,"j3210",-4,-1
